id,social-security-number,house-number,age-group,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country-code,native-country,class
17350,372854190,2152,3,private,228500,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,,united-states,1
5588,924204909,1953,0,private,222089,hs-grad,9,never-married,other-service,unmarried,black,female,0,0,2,THA,thailand,0
16241,341975117,749,1,local-gov,90409,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,1,USA,united-states,0
10395,230654645,1626,0,private,32950,some-college,10,never-married,sales,not-in-family,white,male,0,0,2,USA,united-states,0
19097,330252600,2766,2,private,271792,bachelors,13,married-spouse-absent,exec-managerial,unmarried,white,female,0,0,2,USA,united-states,0
4757,174546223,5683,3,self-emp-inc,219420,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1
4380,584156778,7582,3,local-gov,226871,bachelors,13,divorced,protective-serv,not-in-family,black,male,0,0,3,USA,united-states,1
22704,561171903,7928,4,self-emp-not-inc,130221,masters,14,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1
13472,540262745,9520,4,private,292710,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1
22359,390562955,4320,2,self-emp-inc,191429,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,4,0,2,USA,united-states,1
19956,710529226,1594,2,state-gov,26892,bachelors,13,never-married,adm-clerical,not-in-family,white,male,0,0,2,USA,united-states,0
12997,565301319,8745,1,private,251421,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0
5299,487593386,906,3,private,28952,some-college,10,married-civ-spouse,sales,wife,white,female,0,0,2,USA,united-states,0
1990,789496063,876,3,federal-gov,38819,bachelors,13,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states,1
12312,314041062,7505,1,private,275110,some-college,10,separated,handlers-cleaners,not-in-family,black,male,0,0,2,USA,united-states,0
12951,492384304,7016,1,private,264076,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0
17589,826675278,5422,2,private,408773,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,1
13490,169802449,7802,3,local-gov,190091,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1
4971,772770723,5019,1,private,222442,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,3,CUB,cuba,0
27491,446020882,9398,2,private,349405,assoc-voc,11,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,USA,united-states,0
13226,868474054,1653,1,private,315128,some-college,10,never-married,adm-clerical,not-in-family,white,female,0,0,3,USA,united-states,0
6783,696168799,2707,2,state-gov,180667,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states,0
3600,244219196,8745,3,private,226497,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0
22874,843560372,1800,1,private,119432,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1
24993,921313227,3605,1,state-gov,189843,some-college,10,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states,0
27836,758674505,6520,0,,298155,some-college,10,never-married,,own-child,black,female,0,0,2,USA,united-states,0
8070,495569869,2377,2,local-gov,261899,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1
8577,374837570,5631,2,self-emp-not-inc,111772,assoc-acdm,12,married-civ-spouse,craft-repair,husband,white,male,0,2,2,USA,united-states,1
7973,200266194,6981,0,private,72310,11th,7,never-married,transport-moving,not-in-family,white,male,0,0,4,USA,united-states,0
10314,773254912,9368,4,self-emp-not-inc,52138,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,0,4,1,USA,united-states,1
1625,224055289,9180,1,self-emp-not-inc,209768,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,0
16920,530078779,2219,3,state-gov,114396,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1
25150,107369767,5526,1,state-gov,358461,some-college,10,never-married,other-service,not-in-family,asian-pac-islander,male,0,0,2,USA,united-states,0
7970,813811011,1190,4,,323016,bachelors,13,married-civ-spouse,,husband,white,male,4,0,2,USA,united-states,1
13224,711629387,3062,1,private,306156,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0
4212,205924961,3349,3,private,184424,some-college,10,married-civ-spouse,adm-clerical,wife,white,female,0,3,2,USA,united-states,1
6456,167235764,3520,3,,167651,hs-grad,9,married-civ-spouse,,husband,white,male,0,0,2,USA,united-states,0
19891,216057922,1152,2,private,271610,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,3,USA,united-states,1
24777,661252774,8512,2,private,353396,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,0
9524,444640158,8684,1,,173800,masters,14,never-married,,unmarried,asian-pac-islander,male,0,0,0,TWN,taiwan,0
23496,218712870,8369,2,state-gov,59460,hs-grad,9,married-civ-spouse,other-service,wife,white,female,0,0,0,USA,united-states,0
11694,534062495,1258,0,private,263886,some-college,10,never-married,sales,not-in-family,black,female,0,0,0,USA,united-states,0
2708,127045188,8231,3,self-emp-inc,162943,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1
21415,303043462,9089,0,private,40052,bachelors,13,never-married,exec-managerial,not-in-family,white,male,0,0,2,USA,united-states,0
6514,346549607,2893,3,private,279129,bachelors,13,divorced,exec-managerial,not-in-family,white,male,0,0,3,USA,united-states,1
4662,473762698,3853,1,private,335015,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,0
20405,962814285,6236,0,private,190290,some-college,10,never-married,transport-moving,own-child,white,male,0,2,2,USA,united-states,0
1854,489069601,7514,2,self-emp-not-inc,34378,assoc-voc,11,married-civ-spouse,farming-fishing,husband,white,male,2,0,4,USA,united-states,0
3072,956814707,8297,1,private,123983,some-college,10,separated,sales,unmarried,asian-pac-islander,male,0,0,2,ZAF,south,0
19256,272628391,7406,0,private,233499,some-college,10,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,1
19414,243221044,2105,1,private,102976,masters,14,never-married,exec-managerial,not-in-family,white,male,0,0,2,USA,united-states,1
25781,398683891,2204,3,private,126368,some-college,10,never-married,adm-clerical,not-in-family,white,female,0,0,3,USA,united-states,1
14755,422383303,2020,2,private,111502,hs-grad,9,married-civ-spouse,sales,wife,white,female,0,0,2,USA,united-states,0
1645,710621090,865,1,private,235393,hs-grad,9,married-civ-spouse,craft-repair,husband,black,male,0,0,2,USA,united-states,0
3417,547987678,7264,4,private,159822,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,0
3476,521264031,8041,0,state-gov,82067,assoc-voc,11,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states,0
27255,275368778,5716,4,private,161662,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1
11053,853083033,9009,2,self-emp-not-inc,68899,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,3,USA,united-states,1
1792,683285831,4035,4,private,147989,some-college,10,married-spouse-absent,transport-moving,not-in-family,white,male,0,0,2,USA,united-states,0
13718,267926915,285,2,private,212894,5th-6th,3,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,GTM,guatemala,0
15114,741514521,7947,4,local-gov,144723,masters,14,married-civ-spouse,exec-managerial,husband,white,male,2,0,3,USA,united-states,1
3797,556550961,4321,1,local-gov,419722,assoc-acdm,12,never-married,adm-clerical,not-in-family,white,male,2,0,2,USA,united-states,0
3368,465459293,8871,2,self-emp-not-inc,85668,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0
11559,463154865,8842,1,private,140092,11th,7,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0
7196,107194339,504,1,private,196227,hs-grad,9,separated,other-service,not-in-family,white,female,0,0,2,USA,united-states,0
27380,195472190,4576,4,,350525,some-college,10,married-civ-spouse,,husband,white,male,0,0,0,USA,united-states,1
21493,202707667,9893,2,federal-gov,308027,bachelors,13,divorced,exec-managerial,not-in-family,black,female,0,0,2,USA,united-states,0
22408,735347049,1747,2,private,67125,hs-grad,9,divorced,sales,not-in-family,white,male,0,0,3,USA,united-states,0
11641,762126425,4018,3,self-emp-not-inc,213745,some-college,10,divorced,other-service,unmarried,white,female,0,0,2,USA,united-states,0
8795,150461471,2377,3,state-gov,248895,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1
26902,511508624,6362,3,private,174655,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1
126,406496586,2534,1,private,194515,some-college,10,divorced,other-service,unmarried,black,female,0,0,2,USA,united-states,0
5959,181596866,6048,4,private,151959,hs-grad,9,widowed,other-service,not-in-family,black,male,0,0,0,USA,united-states,0
20260,209668866,6859,3,private,182187,assoc-voc,11,married-civ-spouse,protective-serv,husband,black,male,4,0,2,JAM,jamaica,1
13635,844436154,9240,3,private,187454,hs-grad,9,married-civ-spouse,sales,husband,white,male,4,0,4,USA,united-states,1
15343,416472342,6172,2,private,137304,bachelors,13,divorced,adm-clerical,not-in-family,black,female,0,0,2,USA,united-states,0
4451,383848799,802,2,private,306361,hs-grad,9,never-married,other-service,unmarried,black,male,0,0,2,USA,united-states,0
7147,133772562,130,2,private,172538,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,4,0,3,USA,united-states,1
19915,813893064,7233,4,private,131117,7th-8th,4,divorced,tech-support,unmarried,white,female,0,0,2,COL,columbia,0
827,475848161,3112,0,private,172047,some-college,10,never-married,tech-support,own-child,white,male,0,0,0,USA,united-states,0
26215,782410228,3419,3,federal-gov,335481,some-college,10,separated,prof-specialty,not-in-family,black,female,0,0,2,USA,united-states,1
24174,197000333,5567,2,private,347890,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1
27367,155401951,632,2,private,181553,bachelors,13,divorced,exec-managerial,not-in-family,white,male,0,0,3,USA,united-states,0
17368,132734616,3793,4,,220783,10th,6,widowed,,unmarried,white,female,0,0,2,USA,united-states,0
11473,751128092,5257,0,private,104614,hs-grad,9,never-married,protective-serv,unmarried,white,female,0,0,1,USA,united-states,0
7783,919603893,6798,2,private,37109,hs-grad,9,married-civ-spouse,other-service,wife,asian-pac-islander,female,0,0,3,PHL,philippines,0
10380,659720668,866,4,private,210488,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1
27293,596171850,4941,2,private,219137,7th-8th,4,divorced,sales,unmarried,white,female,0,0,2,USA,united-states,0
2443,304732610,5696,4,self-emp-inc,143266,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,0
24938,402917260,1132,0,private,264055,bachelors,13,never-married,adm-clerical,own-child,white,male,0,0,2,USA,united-states,0
10541,686635974,9465,4,private,329654,bachelors,13,married-civ-spouse,exec-managerial,wife,asian-pac-islander,female,3,0,3,USA,united-states,1
16729,942205588,4680,1,private,134048,11th,7,never-married,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0
814,598415091,880,1,,314913,11th,7,divorced,,own-child,white,male,0,0,3,USA,united-states,0
22550,553073819,2430,1,private,116991,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1
12999,405084197,1255,0,private,48347,some-college,10,never-married,tech-support,own-child,white,male,0,0,2,USA,united-states,0
11397,856475666,6632,1,private,188096,bachelors,13,never-married,prof-specialty,not-in-family,white,female,0,0,4,USA,united-states,1
26590,460562541,3993,1,private,239303,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,,,0
27563,670308035,4236,2,private,133853,some-college,10,divorced,exec-managerial,not-in-family,white,female,0,0,3,USA,united-states,0
14153,101607148,1873,1,private,356823,bachelors,13,never-married,tech-support,not-in-family,white,female,4,0,2,USA,united-states,1
12298,185982115,4174,0,private,185522,hs-grad,9,never-married,sales,own-child,white,female,0,0,1,USA,united-states,0
5779,607867336,3033,0,private,38251,hs-grad,9,never-married,other-service,own-child,white,female,0,0,2,USA,united-states,0
2116,382222557,1465,3,private,174655,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states,0
26410,614493270,7934,3,self-emp-inc,77132,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,CAN,canada,1
793,740983424,5416,2,private,172577,some-college,10,divorced,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0
10147,200070774,7745,2,,155190,bachelors,13,married-civ-spouse,,husband,black,male,1,0,0,USA,united-states,0
6898,170036617,805,3,private,177211,11th,7,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0
2674,363513373,4136,3,self-emp-inc,201080,some-college,10,divorced,craft-repair,not-in-family,white,male,0,0,3,USA,united-states,0
16478,365380355,1034,4,self-emp-not-inc,163212,hs-grad,9,widowed,adm-clerical,unmarried,white,female,4,0,2,USA,united-states,1
15770,431690099,2900,4,private,153522,hs-grad,9,widowed,other-service,unmarried,white,female,0,0,0,USA,united-states,0
20609,883489807,4273,2,local-gov,311914,some-college,10,divorced,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0
3756,516832841,7204,4,private,128472,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1
2891,837028926,986,0,private,26410,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0
18755,745618421,9649,0,private,140985,some-college,10,never-married,adm-clerical,other-relative,white,male,0,0,1,USA,united-states,0
14382,981321702,8069,4,private,101265,12th,8,widowed,machine-op-inspct,unmarried,white,female,0,0,2,ITA,italy,0
20103,818302818,4209,2,private,184117,bachelors,13,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0
3228,709070009,1197,2,self-emp-not-inc,143774,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,DUE,germany,1
7863,703416674,1391,2,local-gov,423605,12th,8,married-civ-spouse,transport-moving,husband,white,male,0,2,2,NIC,nicaragua,1
6359,883112889,2612,2,private,126569,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,ECU,ecuador,1
26767,562709238,589,0,private,556660,hs-grad,9,never-married,exec-managerial,other-relative,white,male,2,0,3,USA,united-states,0
23710,284545959,1066,4,self-emp-not-inc,184762,some-college,10,married-civ-spouse,tech-support,husband,white,male,0,0,1,GRC,greece,0
22412,813188744,1883,1,state-gov,211115,some-college,10,never-married,protective-serv,not-in-family,black,male,0,0,2,USA,united-states,0
13429,970230605,3407,2,private,176947,7th-8th,4,never-married,adm-clerical,own-child,white,female,0,0,0,USA,united-states,0
11104,130518248,1363,1,private,238912,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,0
18249,780531442,3347,0,private,375079,some-college,10,never-married,other-service,own-child,white,male,0,0,1,USA,united-states,0
13946,410915413,9796,2,private,377322,hs-grad,9,married-civ-spouse,craft-repair,husband,black,male,0,0,2,USA,united-states,1
4612,250290344,1061,1,private,231413,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,0
26433,665732908,4042,2,self-emp-not-inc,124692,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,0,3,2,USA,united-states,1
19029,839722621,3744,2,local-gov,193425,masters,14,married-civ-spouse,prof-specialty,wife,white,female,2,0,2,USA,united-states,1
2243,346169192,7331,1,self-emp-not-inc,218993,bachelors,13,never-married,prof-specialty,own-child,white,male,0,0,1,USA,united-states,0
5373,622407927,7887,1,private,148429,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0
2336,488489925,3458,1,private,130304,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,0,1,3,USA,united-states,0
17334,879336837,8337,2,private,234901,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,3,DUE,germany,1
11260,874158982,7271,0,private,565313,hs-grad,9,never-married,other-service,own-child,black,male,0,0,2,USA,united-states,0
1120,492904617,9844,1,private,167990,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1
10789,379916772,3016,2,private,272944,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,2,2,USA,united-states,1
18588,378457153,9846,2,federal-gov,149102,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,male,0,3,2,USA,united-states,0
419,256885144,3971,1,local-gov,382078,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,1,0,3,USA,united-states,1
922,901683880,1989,2,private,129298,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0
9446,390970495,9769,2,self-emp-not-inc,122493,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,0
25053,701385211,6768,3,federal-gov,51048,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1
5408,454675099,7342,2,self-emp-not-inc,126569,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,4,0,3,USA,united-states,1
5788,348688206,7240,2,private,352834,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,3,0,3,USA,united-states,1
22126,657857145,5947,4,private,98725,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1
15374,157114019,3327,4,,270339,10th,6,married-civ-spouse,,husband,white,male,0,0,1,USA,united-states,0
24051,282433064,6573,3,self-emp-inc,114495,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,4,3,USA,united-states,1
21951,610298250,9335,1,self-emp-not-inc,319831,some-college,10,married-civ-spouse,farming-fishing,husband,white,male,0,0,3,USA,united-states,0
24519,499196499,470,1,private,100734,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,USA,united-states,0
17586,359745976,6316,4,local-gov,224598,hs-grad,9,married-civ-spouse,protective-serv,husband,black,male,0,0,1,,,0
22149,568467801,8573,2,private,317078,hs-grad,9,divorced,machine-op-inspct,not-in-family,black,male,0,0,2,USA,united-states,0
8389,823641893,8852,1,private,213307,7th-8th,4,never-married,machine-op-inspct,other-relative,white,female,0,0,0,MEX,mexico,0
1970,127471026,1491,1,private,195770,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0
11302,843434515,1796,1,local-gov,147654,assoc-voc,11,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,0
4018,355915240,1475,2,private,53524,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0
3687,173246349,3913,1,state-gov,427812,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,0,MEX,mexico,0
18381,394047001,8291,2,private,191765,hs-grad,9,divorced,tech-support,unmarried,black,female,0,0,1,USA,united-states,0
20417,681938266,5733,1,private,133929,bachelors,13,never-married,prof-specialty,unmarried,white,female,0,0,2,,,0
12790,578589058,827,1,private,394927,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,0
11246,739179261,906,3,,170994,hs-grad,9,never-married,,not-in-family,white,female,0,0,2,USA,united-states,0
1248,992110963,9604,1,state-gov,214881,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,HND,honduras,1
2192,304709273,7409,2,local-gov,103759,some-college,10,married-civ-spouse,transport-moving,husband,white,male,2,0,2,USA,united-states,0
19096,374634713,3357,0,private,24598,some-college,10,never-married,other-service,own-child,white,female,0,0,2,USA,united-states,0
9184,910843213,3850,2,state-gov,214985,hs-grad,9,divorced,exec-managerial,not-in-family,white,female,0,0,2,USA,united-states,0
18574,237454492,6131,2,self-emp-inc,148805,hs-grad,9,divorced,other-service,unmarried,white,female,0,0,1,USA,united-states,0
4670,971115607,6991,0,state-gov,368739,bachelors,13,never-married,prof-specialty,not-in-family,white,female,0,0,2,USA,united-states,0
21526,261202853,6885,0,private,248749,some-college,10,never-married,sales,own-child,white,male,0,0,0,USA,united-states,0
5984,143415160,4500,3,private,279156,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,2,0,2,USA,united-states,1
6565,886556166,3140,4,private,131916,hs-grad,9,married-civ-spouse,machine-op-inspct,wife,white,female,0,0,2,ITA,italy,1
7804,922890326,4687,1,self-emp-inc,317660,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,3,0,2,USA,united-states,1
11954,915735752,5195,0,private,174394,hs-grad,9,never-married,other-service,own-child,white,female,0,0,0,USA,united-states,0
6943,435068639,2493,3,private,115439,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1
9510,831126728,9201,2,private,235786,hs-grad,9,separated,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0
26439,731063976,4465,4,private,219687,some-college,10,widowed,sales,not-in-family,white,male,0,0,0,USA,united-states,0
10535,419136935,8957,4,self-emp-not-inc,159021,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,0,0,0,USA,united-states,1
18520,112169759,5003,2,private,206888,some-college,10,divorced,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0
17449,134995076,7376,2,private,179717,bachelors,13,divorced,sales,not-in-family,white,male,0,1,3,USA,united-states,1
14060,259531221,9838,2,private,580591,1st-4th,2,married-spouse-absent,farming-fishing,not-in-family,white,male,0,0,1,MEX,mexico,0
16984,317594394,5944,3,private,102737,assoc-voc,11,divorced,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0
20611,464951291,8777,2,private,308691,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1
7577,447015556,5744,1,private,314798,hs-grad,9,never-married,adm-clerical,not-in-family,white,male,0,0,3,USA,united-states,0
77,482720113,531,2,self-emp-inc,110862,assoc-acdm,12,married-civ-spouse,craft-repair,husband,white,male,0,4,3,USA,united-states,0
23930,446659829,826,1,private,102270,7th-8th,4,divorced,machine-op-inspct,unmarried,white,female,0,0,2,USA,united-states,0
19282,264365093,527,0,private,185706,some-college,10,never-married,sales,not-in-family,white,female,0,0,0,USA,united-states,0
15524,837317637,4165,3,private,176681,hs-grad,9,married-civ-spouse,adm-clerical,husband,black,male,0,0,0,USA,united-states,0
21204,723864123,5304,2,private,82049,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1
25890,549841999,7435,2,private,117312,hs-grad,9,married-civ-spouse,exec-managerial,wife,white,female,4,0,2,USA,united-states,1
23325,511428474,7721,2,private,180477,masters,14,never-married,prof-specialty,not-in-family,white,male,0,0,3,USA,united-states,1
22797,125695460,9896,1,private,136480,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1
25828,454890390,3078,1,private,159123,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states,1
9064,188504919,2200,2,self-emp-not-inc,390746,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1
8007,521900123,3984,2,private,252327,7th-8th,4,never-married,other-service,own-child,white,male,0,0,2,MEX,mexico,0
21852,763998560,6910,2,private,172722,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0
5951,381498436,9446,3,private,172165,10th,6,divorced,other-service,other-relative,white,female,0,0,1,USA,united-states,0
11157,555436466,2476,1,private,267147,hs-grad,9,never-married,sales,own-child,white,male,0,0,2,USA,united-states,0
3391,884846023,7977,3,state-gov,179869,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,USA,united-states,0
5415,793069340,8534,4,federal-gov,39110,11th,7,divorced,adm-clerical,not-in-family,white,female,0,0,0,CAN,canada,0
18944,900130730,354,1,local-gov,103966,masters,14,divorced,adm-clerical,unmarried,white,female,0,0,2,USA,united-states,0
26146,207390214,9161,1,private,288566,bachelors,13,married-civ-spouse,tech-support,husband,white,male,0,0,2,USA,united-states,1
8162,278925703,9987,0,private,193748,11th,7,never-married,sales,own-child,white,male,0,0,0,USA,united-states,0
19019,813886694,164,0,private,36058,bachelors,13,never-married,sales,not-in-family,white,male,0,0,3,USA,united-states,0
5256,760036905,3257,3,local-gov,186539,masters,14,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states,1
3530,863627598,7335,3,private,204629,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1
8567,788576495,9077,4,self-emp-not-inc,385632,7th-8th,4,divorced,other-service,unmarried,white,female,0,0,2,USA,united-states,0
1908,942011620,691,3,private,217201,hs-grad,9,married-civ-spouse,craft-repair,wife,white,female,0,0,2,USA,united-states,1
26860,491213214,2945,4,self-emp-not-inc,103684,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,0,0,2,USA,united-states,0
235,710144333,5007,1,self-emp-inc,161153,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,0,3,3,USA,united-states,1
12219,989126924,372,3,private,185041,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,4,USA,united-states,1
17988,425306836,4351,2,private,300773,assoc-acdm,12,divorced,tech-support,not-in-family,white,female,0,0,2,USA,united-states,0
7984,342150643,289,2,private,233851,bachelors,13,divorced,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0
9310,125927120,7405,2,local-gov,203628,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,0,0,3,USA,united-states,1
3490,781281164,6790,4,self-emp-not-inc,316093,prof-school,15,divorced,prof-specialty,not-in-family,white,male,0,2,2,USA,united-states,0
26614,498797227,3662,0,private,117210,some-college,10,never-married,sales,own-child,white,male,0,0,2,USA,united-states,0
14231,719763858,,4,private,200922,7th-8th,4,widowed,machine-op-inspct,not-in-family,white,female,0,0,2,USA,united-states,0
18378,558125603,5701,2,private,167151,bachelors,13,divorced,prof-specialty,unmarried,black,female,0,0,3,USA,,0
19208,455601690,285,3,self-emp-inc,125417,7th-8th,4,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,1
26892,733504808,6906,3,federal-gov,167749,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states,1
10568,312622488,6253,3,private,189123,11th,7,married-civ-spouse,adm-clerical,husband,white,male,0,1,3,USA,united-states,0
1342,440016381,6528,1,private,38257,hs-grad,9,never-married,other-service,unmarried,white,female,0,0,0,USA,united-states,0
8512,779522515,7792,1,private,96337,some-college,10,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0
1619,534458603,709,1,private,136309,bachelors,13,never-married,other-service,not-in-family,white,male,0,0,2,USA,united-states,0
5287,854322467,2937,0,private,149574,some-college,10,married-spouse-absent,other-service,not-in-family,white,male,0,0,2,USA,united-states,0
18444,318976578,1483,1,private,104329,hs-grad,9,divorced,machine-op-inspct,not-in-family,white,female,0,0,2,USA,united-states,0
7041,508538885,2383,3,self-emp-not-inc,176319,hs-grad,9,married-civ-spouse,sales,own-child,white,female,2,0,2,USA,united-states,1
2219,520504571,573,1,private,175509,bachelors,13,never-married,prof-specialty,not-in-family,white,male,0,0,3,USA,united-states,0
9865,893534836,9376,1,private,213842,bachelors,13,never-married,adm-clerical,own-child,white,male,0,0,2,USA,united-states,0
22422,585701648,7649,2,state-gov,105804,11th,7,married-civ-spouse,farming-fishing,husband,white,male,0,0,2,USA,united-states,0
16644,860427738,9800,1,federal-gov,128553,assoc-voc,11,never-married,,unmarried,black,female,0,0,2,USA,united-states,0
